"","Country","Indicator","Year","Value"
"2742","RUS","IT.CEL.SETS","X2016",229126152
"2743","RUS","IT.CEL.SETS.P2","X2016",157.718498
"2744","RUS","IT.MLT.MAIN","X2016",32276615
"2745","RUS","IT.MLT.MAIN.P2","X2016",22.21753909
"2746","RUS","IT.NET.BBND","X2016",27522702
"2747","RUS","IT.NET.BBND.P2","X2016",18.94519321
"2748","RUS","IT.NET.SECR","X2016",168007
"2749","RUS","IT.NET.SECR.P6","X2016",1163.947693
"2750","RUS","IT.NET.USER.ZS","X2016",73.09143462
"2751","RUS","LP.LPI.INFR.XQ","X2016",2.429523
"2752","RUS","NY.GDP.MKTP.KD","X2016",1.66569e+12
"2753","RUS","SL.UEM.TOTL.ZS","X2016",5.56
"2754","RUS","SP.POP.TOTL","X2016",144342397
"2755","RUS","TM.VAL.ICTG.ZS.UN","X2016",8.400065747
"2756","RUS","TX.VAL.ICTG.ZS.UN","X2016",0.595100117
"2757","TJK","BX.GSR.CCIS.CD","X2016",10178610
"2758","TJK","BX.GSR.CCIS.ZS","X2016",4.390643047
"2759","TJK","BX.TRF.PWKR.CD.DT","X2016",1867398638
"2760","TJK","EG.ELC.COAL.ZS","X2016",NA
"2761","TJK","EG.ELC.HYRO.ZS","X2016",NA
"2762","TJK","EG.ELC.LOSS.ZS","X2016",NA
"2763","TJK","EG.ELC.NGAS.ZS","X2016",NA
"2764","TJK","EG.ELC.NUCL.ZS","X2016",NA
"2765","TJK","EG.ELC.PETR.ZS","X2016",NA
"2766","TJK","EG.USE.ELEC.KH.PC","X2016",NA
"2767","TJK","ER.H2O.FWAG.ZS","X2016",NA
"2768","TJK","ER.H2O.FWDM.ZS","X2016",NA
"2769","TJK","ER.H2O.FWIN.ZS","X2016",NA
"2770","TJK","ER.H2O.FWTL.K3","X2016",NA
"2771","TJK","ER.H2O.FWTL.ZS","X2016",NA
"2772","TJK","ER.H2O.INTR.K3","X2016",NA
"2773","TJK","ER.H2O.INTR.PC","X2016",NA
"2774","TJK","IE.PPI.ENGY.CD","X2016",NA
"2775","TJK","IE.PPI.ICTI.CD","X2016",NA
"2776","TJK","IE.PPI.TRAN.CD","X2016",NA
"2777","TJK","IE.PPI.WATR.CD","X2016",NA
"2778","TJK","IE.PPN.ENGY.CD","X2016",NA
"2779","TJK","IE.PPN.TRAN.CD","X2016",NA
"2780","TJK","IE.PPN.WATR.CD","X2016",NA
"2781","TJK","IP.IDS.NRCT","X2016",NA
"2782","TJK","IP.IDS.RSCT","X2016",NA
"2783","TJK","IP.TMK.NRCT","X2016",5045
"2784","TJK","IP.TMK.RSCT","X2016",160
"2785","TJK","IQ.SPI.PIL5","X2016",50
"2786","TJK","IS.AIR.DPRT","X2016",6472
"2787","TJK","IS.AIR.GOOD.MT.K1","X2016",4.921431817
"2788","TJK","IS.AIR.PSGR","X2016",1037897
"2789","TJK","IS.RRS.GOOD.MT.K6","X2016",228.3
"2790","TJK","IS.RRS.PASG.KM","X2016",18.4
"2791","TJK","IS.RRS.TOTL.KM","X2016",620
"2792","TJK","IS.SHP.GCNW.XQ","X2016",NA
"2793","TJK","IS.SHP.GOOD.TU","X2016",NA
"2794","TJK","IT.CEL.SETS","X2016",9400000
"2795","TJK","IT.CEL.SETS.P2","X2016",108.5001937
"2796","TJK","IT.MLT.MAIN","X2016",468000
"2797","TJK","IT.MLT.MAIN.P2","X2016",5.40192454
"2798","TJK","IT.NET.BBND","X2016",6000
"2799","TJK","IT.NET.BBND.P2","X2016",0.069255443
"2800","TJK","IT.NET.SECR","X2016",51
"2801","TJK","IT.NET.SECR.P6","X2016",5.886715357
"2802","TJK","IT.NET.USER.ZS","X2016",20.47
"2803","TJK","LP.LPI.INFR.XQ","X2016",2.133333
"2804","TJK","NY.GDP.MKTP.KD","X2016",8458860098
"2805","TJK","SL.UEM.TOTL.ZS","X2016",6.9
"2806","TJK","SP.POP.TOTL","X2016",8663575
"2807","TJK","TM.VAL.ICTG.ZS.UN","X2016",NA
"2808","TJK","TX.VAL.ICTG.ZS.UN","X2016",NA
"2809","UKR","BX.GSR.CCIS.CD","X2016",2.31e+09
"2810","UKR","BX.GSR.CCIS.ZS","X2016",18.55719794
"2811","UKR","BX.TRF.PWKR.CD.DT","X2016",9.472e+09
"2812","UKR","EG.ELC.COAL.ZS","X2016",NA
"2813","UKR","EG.ELC.HYRO.ZS","X2016",NA
"2814","UKR","EG.ELC.LOSS.ZS","X2016",NA
"2815","UKR","EG.ELC.NGAS.ZS","X2016",NA
"2816","UKR","EG.ELC.NUCL.ZS","X2016",NA
"2817","UKR","EG.ELC.PETR.ZS","X2016",NA
"2818","UKR","EG.USE.ELEC.KH.PC","X2016",NA
"2819","UKR","ER.H2O.FWAG.ZS","X2016",NA
"2820","UKR","ER.H2O.FWDM.ZS","X2016",NA
"2821","UKR","ER.H2O.FWIN.ZS","X2016",NA
"2822","UKR","ER.H2O.FWTL.K3","X2016",NA
"2823","UKR","ER.H2O.FWTL.ZS","X2016",NA
"2824","UKR","ER.H2O.INTR.K3","X2016",NA
"2825","UKR","ER.H2O.INTR.PC","X2016",NA
"2826","UKR","IE.PPI.ENGY.CD","X2016",NA
"2827","UKR","IE.PPI.ICTI.CD","X2016",NA
"2828","UKR","IE.PPI.TRAN.CD","X2016",NA
"2829","UKR","IE.PPI.WATR.CD","X2016",NA
"2830","UKR","IE.PPN.ENGY.CD","X2016",NA
"2831","UKR","IE.PPN.TRAN.CD","X2016",NA
"2832","UKR","IE.PPN.WATR.CD","X2016",NA
"2833","UKR","IP.IDS.NRCT","X2016",3632
"2834","UKR","IP.IDS.RSCT","X2016",5382
"2835","UKR","IP.TMK.NRCT","X2016",23638
"2836","UKR","IP.TMK.RSCT","X2016",45880
"2837","UKR","IQ.SPI.PIL5","X2016",70
"2838","UKR","IS.AIR.DPRT","X2016",55261
"2839","UKR","IS.AIR.GOOD.MT.K1","X2016",40.45983036
"2840","UKR","IS.AIR.PSGR","X2016",5756509
"2841","UKR","IS.RRS.GOOD.MT.K6","X2016",187557
"2842","UKR","IS.RRS.PASG.KM","X2016",36839
"2843","UKR","IS.RRS.TOTL.KM","X2016",21603
"2844","UKR","IS.SHP.GCNW.XQ","X2016",26.3420099
"2845","UKR","IS.SHP.GOOD.TU","X2016",588000
"2846","UKR","IT.CEL.SETS","X2016",56717856
"2847","UKR","IT.CEL.SETS.P2","X2016",133.1689539
"2848","UKR","IT.MLT.MAIN","X2016",8451229
"2849","UKR","IT.MLT.MAIN.P2","X2016",19.84280445
"2850","UKR","IT.NET.BBND","X2016",5125499
"2851","UKR","IT.NET.BBND.P2","X2016",12.03425849
"2852","UKR","IT.NET.SECR","X2016",85755
"2853","UKR","IT.NET.SECR.P6","X2016",1905.468794
"2854","UKR","IT.NET.USER.ZS","X2016",53.0009696
"2855","UKR","LP.LPI.INFR.XQ","X2016",2.494807
"2856","UKR","NY.GDP.MKTP.KD","X2016",1.23912e+11
"2857","UKR","SL.UEM.TOTL.ZS","X2016",9.35
"2858","UKR","SP.POP.TOTL","X2016",45004673
"2859","UKR","TM.VAL.ICTG.ZS.UN","X2016",4.878010336
"2860","UKR","TX.VAL.ICTG.ZS.UN","X2016",0.946322097
"2861","USA","BX.GSR.CCIS.CD","X2016",3.8551e+10
"2862","USA","BX.GSR.CCIS.ZS","X2016",4.939092512
"2863","USA","BX.TRF.PWKR.CD.DT","X2016",6.33e+09
"2864","USA","EG.ELC.COAL.ZS","X2016",NA
"2865","USA","EG.ELC.HYRO.ZS","X2016",NA
"2866","USA","EG.ELC.LOSS.ZS","X2016",NA
"2867","USA","EG.ELC.NGAS.ZS","X2016",NA
"2868","USA","EG.ELC.NUCL.ZS","X2016",NA
"2869","USA","EG.ELC.PETR.ZS","X2016",NA
"2870","USA","EG.USE.ELEC.KH.PC","X2016",NA
"2871","USA","ER.H2O.FWAG.ZS","X2016",NA
"2872","USA","ER.H2O.FWDM.ZS","X2016",NA
"2873","USA","ER.H2O.FWIN.ZS","X2016",NA
"2874","USA","ER.H2O.FWTL.K3","X2016",NA
"2875","USA","ER.H2O.FWTL.ZS","X2016",NA
"2876","USA","ER.H2O.INTR.K3","X2016",NA
"2877","USA","ER.H2O.INTR.PC","X2016",NA
"2878","USA","IE.PPI.ENGY.CD","X2016",NA
"2879","USA","IE.PPI.ICTI.CD","X2016",NA
"2880","USA","IE.PPI.TRAN.CD","X2016",NA
"2881","USA","IE.PPI.WATR.CD","X2016",NA
"2882","USA","IE.PPN.ENGY.CD","X2016",NA
"2883","USA","IE.PPN.TRAN.CD","X2016",NA
"2884","USA","IE.PPN.WATR.CD","X2016",NA
"2885","USA","IP.IDS.NRCT","X2016",21015
"2886","USA","IP.IDS.RSCT","X2016",24405
"2887","USA","IP.TMK.NRCT","X2016",156755
"2888","USA","IP.TMK.RSCT","X2016",388506
"2889","USA","IQ.SPI.PIL5","X2016",100
"2890","USA","IS.AIR.DPRT","X2016",9640591
"2891","USA","IS.AIR.GOOD.MT.K1","X2016",38657.91904
"2892","USA","IS.AIR.PSGR","X2016",824039000
"2893","USA","IS.RRS.GOOD.MT.K6","X2016",2314699
"2894","USA","IS.RRS.PASG.KM","X2016",35892.15736
"2895","USA","IS.RRS.TOTL.KM","X2016",151270
"2896","USA","IS.SHP.GCNW.XQ","X2016",88.76314042
"2897","USA","IS.SHP.GOOD.TU","X2016",48436470
"2898","USA","IT.CEL.SETS","X2016",3.96e+08
"2899","USA","IT.CEL.SETS.P2","X2016",122.5945483
"2900","USA","IT.MLT.MAIN","X2016",121343000
"2901","USA","IT.MLT.MAIN.P2","X2016",37.56563201
"2902","USA","IT.NET.BBND","X2016",105714000
"2903","USA","IT.NET.BBND.P2","X2016",32.72717192
"2904","USA","IT.NET.SECR","X2016",3694357
"2905","USA","IT.NET.SECR.P6","X2016",11435.09744
"2906","USA","IT.NET.USER.ZS","X2016",85.54442129
"2907","USA","LP.LPI.INFR.XQ","X2016",4.152011
"2908","USA","NY.GDP.MKTP.KD","X2016",1.70409e+13
"2909","USA","SL.UEM.TOTL.ZS","X2016",4.87
"2910","USA","SP.POP.TOTL","X2016",323071755
"2911","USA","TM.VAL.ICTG.ZS.UN","X2016",14.06206254
"2912","USA","TX.VAL.ICTG.ZS.UN","X2016",9.647406463
"2913","AZE","BX.GSR.CCIS.CD","X2017",66296000
"2914","AZE","BX.GSR.CCIS.ZS","X2017",1.414031408
"2915","AZE","BX.TRF.PWKR.CD.DT","X2017",1133371000
"2916","AZE","EG.ELC.COAL.ZS","X2017",NA
"2917","AZE","EG.ELC.HYRO.ZS","X2017",NA
"2918","AZE","EG.ELC.LOSS.ZS","X2017",NA
"2919","AZE","EG.ELC.NGAS.ZS","X2017",NA
"2920","AZE","EG.ELC.NUCL.ZS","X2017",NA
"2921","AZE","EG.ELC.PETR.ZS","X2017",NA
"2922","AZE","EG.USE.ELEC.KH.PC","X2017",NA
"2923","AZE","ER.H2O.FWAG.ZS","X2017",72.52613131
"2924","AZE","ER.H2O.FWDM.ZS","X2017",3.517556488
"2925","AZE","ER.H2O.FWIN.ZS","X2017",23.9563122
"2926","AZE","ER.H2O.FWTL.K3","X2017",12.7816
"2927","AZE","ER.H2O.FWTL.ZS","X2017",157.5058534
"2928","AZE","ER.H2O.INTR.K3","X2017",8.115
"2929","AZE","ER.H2O.INTR.PC","X2017",823.5206844
"2930","AZE","IE.PPI.ENGY.CD","X2017",NA
"2931","AZE","IE.PPI.ICTI.CD","X2017",NA
"2932","AZE","IE.PPI.TRAN.CD","X2017",NA
"2933","AZE","IE.PPI.WATR.CD","X2017",NA
"2934","AZE","IE.PPN.ENGY.CD","X2017",NA
"2935","AZE","IE.PPN.TRAN.CD","X2017",NA
"2936","AZE","IE.PPN.WATR.CD","X2017",NA
"2937","AZE","IP.IDS.NRCT","X2017",825
"2938","AZE","IP.IDS.RSCT","X2017",114
"2939","AZE","IP.TMK.NRCT","X2017",9073
"2940","AZE","IP.TMK.RSCT","X2017",3077
"2941","AZE","IQ.SPI.PIL5","X2017",70
"2942","AZE","IS.AIR.DPRT","X2017",20699
"2943","AZE","IS.AIR.GOOD.MT.K1","X2017",61.6255
"2944","AZE","IS.AIR.PSGR","X2017",2331308
"2945","AZE","IS.RRS.GOOD.MT.K6","X2017",4633
"2946","AZE","IS.RRS.PASG.KM","X2017",467
"2947","AZE","IS.RRS.TOTL.KM","X2017",2132
"2948","AZE","IS.SHP.GCNW.XQ","X2017",NA
"2949","AZE","IS.SHP.GOOD.TU","X2017",NA
"2950","AZE","IT.CEL.SETS","X2017",10127000
"2951","AZE","IT.CEL.SETS.P2","X2017",102.8610548
"2952","AZE","IT.MLT.MAIN","X2017",1688325
"2953","AZE","IT.MLT.MAIN.P2","X2017",17.14850305
"2954","AZE","IT.NET.BBND","X2017",1805214
"2955","AZE","IT.NET.BBND.P2","X2017",18.3357575
"2956","AZE","IT.NET.SECR","X2017",2557
"2957","AZE","IT.NET.SECR.P6","X2017",259.4876636
"2958","AZE","IT.NET.USER.ZS","X2017",79
"2959","AZE","LP.LPI.INFR.XQ","X2017",NA
"2960","AZE","NY.GDP.MKTP.KD","X2017",56812548004
"2961","AZE","SL.UEM.TOTL.ZS","X2017",5
"2962","AZE","SP.POP.TOTL","X2017",9854033
"2963","AZE","TM.VAL.ICTG.ZS.UN","X2017",3.74630748
"2964","AZE","TX.VAL.ICTG.ZS.UN","X2017",0.019036279
"2965","DEU","BX.GSR.CCIS.CD","X2017",37400463310
"2966","DEU","BX.GSR.CCIS.ZS","X2017",11.63065735
"2967","DEU","BX.TRF.PWKR.CD.DT","X2017",15688314346
"2968","DEU","EG.ELC.COAL.ZS","X2017",NA
"2969","DEU","EG.ELC.HYRO.ZS","X2017",NA
"2970","DEU","EG.ELC.LOSS.ZS","X2017",NA
"2971","DEU","EG.ELC.NGAS.ZS","X2017",NA
"2972","DEU","EG.ELC.NUCL.ZS","X2017",NA
"2973","DEU","EG.ELC.PETR.ZS","X2017",NA
"2974","DEU","EG.USE.ELEC.KH.PC","X2017",NA
"2975","DEU","ER.H2O.FWAG.ZS","X2017",1.226383825
"2976","DEU","ER.H2O.FWDM.ZS","X2017",17.95586328
"2977","DEU","ER.H2O.FWIN.ZS","X2017",80.8177529
"2978","DEU","ER.H2O.FWTL.K3","X2017",24.443
"2979","DEU","ER.H2O.FWTL.ZS","X2017",22.84392523
"2980","DEU","ER.H2O.INTR.K3","X2017",107
"2981","DEU","ER.H2O.INTR.PC","X2017",1294.506181
"2982","DEU","IE.PPI.ENGY.CD","X2017",NA
"2983","DEU","IE.PPI.ICTI.CD","X2017",NA
"2984","DEU","IE.PPI.TRAN.CD","X2017",NA
"2985","DEU","IE.PPI.WATR.CD","X2017",NA
"2986","DEU","IE.PPN.ENGY.CD","X2017",NA
"2987","DEU","IE.PPN.TRAN.CD","X2017",NA
"2988","DEU","IE.PPN.WATR.CD","X2017",NA
"2989","DEU","IP.IDS.NRCT","X2017",6694
"2990","DEU","IP.IDS.RSCT","X2017",39121
"2991","DEU","IP.TMK.NRCT","X2017",22561
"2992","DEU","IP.TMK.RSCT","X2017",203252
"2993","DEU","IQ.SPI.PIL5","X2017",95
"2994","DEU","IS.AIR.DPRT","X2017",955827
"2995","DEU","IS.AIR.GOOD.MT.K1","X2017",7901.652344
"2996","DEU","IS.AIR.PSGR","X2017",114160685
"2997","DEU","IS.RRS.GOOD.MT.K6","X2017",131204
"2998","DEU","IS.RRS.PASG.KM","X2017",95530
"2999","DEU","IS.RRS.TOTL.KM","X2017",33488
"3000","DEU","IS.SHP.GCNW.XQ","X2017",83.5498086
"3001","DEU","IS.SHP.GOOD.TU","X2017",19718530
"3002","DEU","IT.CEL.SETS","X2017",109700000
"3003","DEU","IT.CEL.SETS.P2","X2017",132.7148699
"3004","DEU","IT.MLT.MAIN","X2017",44400000
"3005","DEU","IT.MLT.MAIN.P2","X2017",53.71504308
"3006","DEU","IT.NET.BBND","X2017",33243300
"3007","DEU","IT.NET.BBND.P2","X2017",40.21768674
"3008","DEU","IT.NET.SECR","X2017",2825322
"3009","DEU","IT.NET.SECR.P6","X2017",34181.27844
"3010","DEU","IT.NET.USER.ZS","X2017",84.3941537
"3011","DEU","LP.LPI.INFR.XQ","X2017",NA
"3012","DEU","NY.GDP.MKTP.KD","X2017",3.87348e+12
"3013","DEU","SL.UEM.TOTL.ZS","X2017",3.75
"3014","DEU","SP.POP.TOTL","X2017",82657002
"3015","DEU","TM.VAL.ICTG.ZS.UN","X2017",8.777071489
"3016","DEU","TX.VAL.ICTG.ZS.UN","X2017",4.955060267
"3017","KAZ","BX.GSR.CCIS.CD","X2017",116302847.5
"3018","KAZ","BX.GSR.CCIS.ZS","X2017",1.787932224
"3019","KAZ","BX.TRF.PWKR.CD.DT","X2017",560420963.9
"3020","KAZ","EG.ELC.COAL.ZS","X2017",NA
"3021","KAZ","EG.ELC.HYRO.ZS","X2017",NA
"3022","KAZ","EG.ELC.LOSS.ZS","X2017",NA
"3023","KAZ","EG.ELC.NGAS.ZS","X2017",NA
"3024","KAZ","EG.ELC.NUCL.ZS","X2017",NA
"3025","KAZ","EG.ELC.PETR.ZS","X2017",NA
"3026","KAZ","EG.USE.ELEC.KH.PC","X2017",NA
"3027","KAZ","ER.H2O.FWAG.ZS","X2017",61.83796164
"3028","KAZ","ER.H2O.FWDM.ZS","X2017",9.598789416
"3029","KAZ","ER.H2O.FWIN.ZS","X2017",28.56324895
"3030","KAZ","ER.H2O.FWTL.K3","X2017",22.45
"3031","KAZ","ER.H2O.FWTL.ZS","X2017",34.88733489
"3032","KAZ","ER.H2O.INTR.K3","X2017",64.35
"3033","KAZ","ER.H2O.INTR.PC","X2017",3567.512979
"3034","KAZ","IE.PPI.ENGY.CD","X2017",NA
"3035","KAZ","IE.PPI.ICTI.CD","X2017",NA
"3036","KAZ","IE.PPI.TRAN.CD","X2017",7.5e+07
"3037","KAZ","IE.PPI.WATR.CD","X2017",NA
"3038","KAZ","IE.PPN.ENGY.CD","X2017",NA
"3039","KAZ","IE.PPN.TRAN.CD","X2017",NA
"3040","KAZ","IE.PPN.WATR.CD","X2017",NA
"3041","KAZ","IP.IDS.NRCT","X2017",98
"3042","KAZ","IP.IDS.RSCT","X2017",105
"3043","KAZ","IP.TMK.NRCT","X2017",NA
"3044","KAZ","IP.TMK.RSCT","X2017",NA
"3045","KAZ","IQ.SPI.PIL5","X2017",70
"3046","KAZ","IS.AIR.DPRT","X2017",83048
"3047","KAZ","IS.AIR.GOOD.MT.K1","X2017",49.5077
"3048","KAZ","IS.AIR.PSGR","X2017",6903190
"3049","KAZ","IS.RRS.GOOD.MT.K6","X2017",206258
"3050","KAZ","IS.RRS.PASG.KM","X2017",19241.2
"3051","KAZ","IS.RRS.TOTL.KM","X2017",16040.3
"3052","KAZ","IS.SHP.GCNW.XQ","X2017",NA
"3053","KAZ","IS.SHP.GOOD.TU","X2017",NA
"3054","KAZ","IT.CEL.SETS","X2017",26693300
"3055","KAZ","IT.CEL.SETS.P2","X2017",147.6397785
"3056","KAZ","IT.MLT.MAIN","X2017",3686600
"3057","KAZ","IT.MLT.MAIN.P2","X2017",20.3904653
"3058","KAZ","IT.NET.BBND","X2017",2576100
"3059","KAZ","IT.NET.BBND.P2","X2017",14.24832573
"3060","KAZ","IT.NET.SECR","X2017",22227
"3061","KAZ","IT.NET.SECR.P6","X2017",1232.247257
"3062","KAZ","IT.NET.USER.ZS","X2017",76.42674823
"3063","KAZ","LP.LPI.INFR.XQ","X2017",NA
"3064","KAZ","NY.GDP.MKTP.KD","X2017",1.9603e+11
"3065","KAZ","SL.UEM.TOTL.ZS","X2017",4.9
"3066","KAZ","SP.POP.TOTL","X2017",18037776
"3067","KAZ","TM.VAL.ICTG.ZS.UN","X2017",5.849517426
"3068","KAZ","TX.VAL.ICTG.ZS.UN","X2017",0.125460948
"3069","KGZ","BX.GSR.CCIS.CD","X2017",39813681
"3070","KGZ","BX.GSR.CCIS.ZS","X2017",4.833165121
"3071","KGZ","BX.TRF.PWKR.CD.DT","X2017",2485778060
"3072","KGZ","EG.ELC.COAL.ZS","X2017",NA
"3073","KGZ","EG.ELC.HYRO.ZS","X2017",NA
"3074","KGZ","EG.ELC.LOSS.ZS","X2017",NA
"3075","KGZ","EG.ELC.NGAS.ZS","X2017",NA
"3076","KGZ","EG.ELC.NUCL.ZS","X2017",NA
"3077","KGZ","EG.ELC.PETR.ZS","X2017",NA
"3078","KGZ","EG.USE.ELEC.KH.PC","X2017",NA
"3079","KGZ","ER.H2O.FWAG.ZS","X2017",92.68929504
"3080","KGZ","ER.H2O.FWDM.ZS","X2017",2.924281984
"3081","KGZ","ER.H2O.FWIN.ZS","X2017",4.386422977
"3082","KGZ","ER.H2O.FWTL.K3","X2017",7.707
"3083","KGZ","ER.H2O.FWTL.ZS","X2017",15.75107296
"3084","KGZ","ER.H2O.INTR.K3","X2017",48.93
"3085","KGZ","ER.H2O.INTR.PC","X2017",7894.227356
"3086","KGZ","IE.PPI.ENGY.CD","X2017",NA
"3087","KGZ","IE.PPI.ICTI.CD","X2017",NA
"3088","KGZ","IE.PPI.TRAN.CD","X2017",NA
"3089","KGZ","IE.PPI.WATR.CD","X2017",NA
"3090","KGZ","IE.PPN.ENGY.CD","X2017",NA
"3091","KGZ","IE.PPN.TRAN.CD","X2017",NA
"3092","KGZ","IE.PPN.WATR.CD","X2017",NA
"3093","KGZ","IP.IDS.NRCT","X2017",502
"3094","KGZ","IP.IDS.RSCT","X2017",11
"3095","KGZ","IP.TMK.NRCT","X2017",6989
"3096","KGZ","IP.TMK.RSCT","X2017",519
"3097","KGZ","IQ.SPI.PIL5","X2017",85
"3098","KGZ","IS.AIR.DPRT","X2017",27055
"3099","KGZ","IS.AIR.GOOD.MT.K1","X2017",0.02165
"3100","KGZ","IS.AIR.PSGR","X2017",1122951
"3101","KGZ","IS.RRS.GOOD.MT.K6","X2017",935
"3102","KGZ","IS.RRS.PASG.KM","X2017",43
"3103","KGZ","IS.RRS.TOTL.KM","X2017",424
"3104","KGZ","IS.SHP.GCNW.XQ","X2017",NA
"3105","KGZ","IS.SHP.GOOD.TU","X2017",NA
"3106","KGZ","IT.CEL.SETS","X2017",8467966
"3107","KGZ","IT.CEL.SETS.P2","X2017",136.8066442
"3108","KGZ","IT.MLT.MAIN","X2017",362288
"3109","KGZ","IT.MLT.MAIN.P2","X2017",5.853047296
"3110","KGZ","IT.NET.BBND","X2017",258013
"3111","KGZ","IT.NET.BBND.P2","X2017",4.16840274
"3112","KGZ","IT.NET.SECR","X2017",639
"3113","KGZ","IT.NET.SECR.P6","X2017",103.0944468
"3114","KGZ","IT.NET.USER.ZS","X2017",38.19903776
"3115","KGZ","LP.LPI.INFR.XQ","X2017",NA
"3116","KGZ","NY.GDP.MKTP.KD","X2017",6647530416
"3117","KGZ","SL.UEM.TOTL.ZS","X2017",6.89
"3118","KGZ","SP.POP.TOTL","X2017",6198200
"3119","KGZ","TM.VAL.ICTG.ZS.UN","X2017",3.655667962
"3120","KGZ","TX.VAL.ICTG.ZS.UN","X2017",0.146529914
"3121","RUS","BX.GSR.CCIS.CD","X2017",4652750000
"3122","RUS","BX.GSR.CCIS.ZS","X2017",8.085918675
"3123","RUS","BX.TRF.PWKR.CD.DT","X2017",8.235e+09
"3124","RUS","EG.ELC.COAL.ZS","X2017",NA
"3125","RUS","EG.ELC.HYRO.ZS","X2017",NA
"3126","RUS","EG.ELC.LOSS.ZS","X2017",NA
"3127","RUS","EG.ELC.NGAS.ZS","X2017",NA
"3128","RUS","EG.ELC.NUCL.ZS","X2017",NA
"3129","RUS","EG.ELC.PETR.ZS","X2017",NA
"3130","RUS","EG.USE.ELEC.KH.PC","X2017",NA
"3131","RUS","ER.H2O.FWAG.ZS","X2017",28.97065673
"3132","RUS","ER.H2O.FWDM.ZS","X2017",27.49573048
"3133","RUS","ER.H2O.FWIN.ZS","X2017",43.53361279
"3134","RUS","ER.H2O.FWTL.K3","X2017",64.41
"3135","RUS","ER.H2O.FWTL.ZS","X2017",1.493738404
"3136","RUS","ER.H2O.INTR.K3","X2017",4312
"3137","RUS","ER.H2O.INTR.PC","X2017",29841.5039
"3138","RUS","IE.PPI.ENGY.CD","X2017",1.61e+08
"3139","RUS","IE.PPI.ICTI.CD","X2017",NA
"3140","RUS","IE.PPI.TRAN.CD","X2017",2.037e+09
"3141","RUS","IE.PPI.WATR.CD","X2017",NA
"3142","RUS","IE.PPN.ENGY.CD","X2017",127300000
"3143","RUS","IE.PPN.TRAN.CD","X2017",2.037e+09
"3144","RUS","IE.PPN.WATR.CD","X2017",NA
"3145","RUS","IP.IDS.NRCT","X2017",3601
"3146","RUS","IP.IDS.RSCT","X2017",3789
"3147","RUS","IP.TMK.NRCT","X2017",58301
"3148","RUS","IP.TMK.RSCT","X2017",233430
"3149","RUS","IQ.SPI.PIL5","X2017",80
"3150","RUS","IS.AIR.DPRT","X2017",815708
"3151","RUS","IS.AIR.GOOD.MT.K1","X2017",6845.22951
"3152","RUS","IS.AIR.PSGR","X2017",89373638
"3153","RUS","IS.RRS.GOOD.MT.K6","X2017",2493428
"3154","RUS","IS.RRS.PASG.KM","X2017",123096
"3155","RUS","IS.RRS.TOTL.KM","X2017",85545
"3156","RUS","IS.SHP.GCNW.XQ","X2017",41.16646265
"3157","RUS","IS.SHP.GOOD.TU","X2017",4515300
"3158","RUS","IT.CEL.SETS","X2017",227299663
"3159","RUS","IT.CEL.SETS.P2","X2017",156.187408
"3160","RUS","IT.MLT.MAIN","X2017",31952072
"3161","RUS","IT.MLT.MAIN.P2","X2017",21.95564763
"3162","RUS","IT.NET.BBND","X2017",31103235
"3163","RUS","IT.NET.BBND.P2","X2017",21.37237509
"3164","RUS","IT.NET.SECR","X2017",511677
"3165","RUS","IT.NET.SECR.P6","X2017",3541.097215
"3166","RUS","IT.NET.USER.ZS","X2017",76.00813853
"3167","RUS","LP.LPI.INFR.XQ","X2017",NA
"3168","RUS","NY.GDP.MKTP.KD","X2017",1.69611e+12
"3169","RUS","SL.UEM.TOTL.ZS","X2017",5.21
"3170","RUS","SP.POP.TOTL","X2017",144496739
"3171","RUS","TM.VAL.ICTG.ZS.UN","X2017",8.671640595
"3172","RUS","TX.VAL.ICTG.ZS.UN","X2017",0.625231313
"3173","TJK","BX.GSR.CCIS.CD","X2017",5364340
"3174","TJK","BX.GSR.CCIS.ZS","X2017",2.128701957
"3175","TJK","BX.TRF.PWKR.CD.DT","X2017",2237179088
"3176","TJK","EG.ELC.COAL.ZS","X2017",NA
"3177","TJK","EG.ELC.HYRO.ZS","X2017",NA
"3178","TJK","EG.ELC.LOSS.ZS","X2017",NA
"3179","TJK","EG.ELC.NGAS.ZS","X2017",NA
"3180","TJK","EG.ELC.NUCL.ZS","X2017",NA
"3181","TJK","EG.ELC.PETR.ZS","X2017",NA
"3182","TJK","EG.USE.ELEC.KH.PC","X2017",NA
"3183","TJK","ER.H2O.FWAG.ZS","X2017",90.82367679
"3184","TJK","ER.H2O.FWDM.ZS","X2017",5.628632077
"3185","TJK","ER.H2O.FWIN.ZS","X2017",3.54769113
"3186","TJK","ER.H2O.FWTL.K3","X2017",10.4198
"3187","TJK","ER.H2O.FWTL.ZS","X2017",16.41947684
"3188","TJK","ER.H2O.INTR.K3","X2017",63.46
"3189","TJK","ER.H2O.INTR.PC","X2017",7146.179114
"3190","TJK","IE.PPI.ENGY.CD","X2017",NA
"3191","TJK","IE.PPI.ICTI.CD","X2017",NA
"3192","TJK","IE.PPI.TRAN.CD","X2017",NA
"3193","TJK","IE.PPI.WATR.CD","X2017",NA
"3194","TJK","IE.PPN.ENGY.CD","X2017",NA
"3195","TJK","IE.PPN.TRAN.CD","X2017",NA
